dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2,cost_selected,epsilon_selected,sigma_selected,gamma_selected,sym_type_selected,mtry_selected,xgb_trees_selected,xgb_lr_selected,xgb_depth_selected
boston,11,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,14.762146586496645,20.39258016433501,9.096154633661662,0.3573833451241459,39.07857618219692,0.44160152827170307,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,11,b1,ε-SVR (MSE),SVR-MSE,baseline,10.221362992206176,15.248184280470495,6.350284693195888,0.21364315875733111,13.647452539111924,0.8049899104487757,10,NA,0.266,7.0665385267680465,NA,NA,NA,NA,NA
boston,11,b2,Random Forest,RF,baseline,9.672636744376153,14.44217190328401,6.021537167354264,0.2000316025641932,9.817121330104145,0.8597219734428605,NA,NA,NA,NA,NA,6,NA,NA,NA
boston,11,b3,XGBoost,XGB,baseline,11.263485288586912,18.109580890022798,6.883767363268172,0.21803833657111402,10.793016064504162,0.8457772962950549,NA,NA,NA,NA,NA,NA,300,0.05,3
boston,11,b4,Linear Regression,LR,baseline,16.762024244732775,24.463738877273087,10.108680441783902,0.33075082913899445,23.919622149083242,0.6582096443306109,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,11,b5,WLS (1/y²),WLS,baseline,14.497123494488594,20.153376363555555,8.925729177958171,0.33848816698200673,32.52973940890916,0.5351786439975292,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,11,b6,Log-SVR,Log-SVR,baseline,9.724503384677643,13.770818587841383,6.085384642155988,0.20593893533805255,13.300374353948568,0.8099493523501862,1,0.01,NA,0.224,NA,NA,NA,NA,NA
boston,11,b7a,QR (τ = 0.5),QR,baseline,15.817060076904829,24.489376547044834,9.475857453694596,0.310937947316793,24.312952256108872,0.6525893031589205,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,12,m1,SVR-MAPE,SVR-MAPE,psvr,11.689621690086847,20.44740059511321,7.003261679573538,0.21200535262310524,8.99729636711149,0.8597904444776513,100,1,7.071,0.010000191803678796,NA,NA,NA,NA,NA
boston,12,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,12.941153680158557,23.75087958537071,7.6004334943850935,0.23747846315054053,12.47311202269369,0.805624998741283,10,1,2.236,0.10000608036968646,odd,NA,NA,NA,NA
boston,12,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,13.824404900846844,23.18886605444999,8.234915765980055,0.28022932372942766,22.947647035297308,0.6423948639878221,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,12,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,13.824404900846844,23.18886605444999,8.234915765980055,0.28022932372942766,22.947647035297308,0.6423948639878221,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
boston,12,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,13.730895505630045,18.277840676461164,8.524346756306876,0.31485599453052165,26.534451966616885,0.5864998145589746,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,12,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,13.730895505630045,18.277840676461164,8.524346756306876,0.31485599453052165,26.534451966616885,0.5864998145589746,100,NA,7.071,0.010000191803678796,odd,NA,NA,NA,NA
boston,12,b1,ε-SVR (MSE),SVR-MSE,baseline,16.99585213184162,38.62490524263227,8.900221660764283,0.24397550612664615,14.856637412992171,0.7684812811272246,10,NA,0.266,7.0665385267680465,NA,NA,NA,NA,NA
