dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2,cost_selected,epsilon_selected,sigma_selected,gamma_selected,sym_type_selected,mtry_selected,xgb_trees_selected,xgb_lr_selected,xgb_depth_selected
diabetes,2,b6,Log-SVR,Log-SVR,baseline,38.22503001336411,53.027853835770756,20.894681154902063,0.6003184843797182,4393.565724542936,0.3404563493128123,1,0.1,NA,0.224,NA,NA,NA,NA,NA
diabetes,2,b7a,QR (τ = 0.5),QR,baseline,38.7966221669428,56.72881872304749,20.67411157536507,0.5322723379664773,3084.2311162194624,0.5370081666034436,NA,NA,NA,NA,NA,NA,NA,NA,NA
diabetes,3,m1,SVR-MAPE,SVR-MAPE,psvr,33.340323103663565,41.22217734337945,19.469633920914685,0.6466242515130228,5448.050954834656,0.19314081225488322,98.557924593485,0.5995940916097109,4.627160331852792,0.02335290475566826,NA,NA,NA,NA,NA
diabetes,3,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,36.06864743185647,43.96957342622911,20.938418774235917,0.7277467666584888,6777.806809773309,-0.003796723372053057,19.77313218387149,0.10576313437732708,3.3150061079921165,0.0454989462381136,odd,NA,NA,NA,NA
diabetes,3,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,45.14328264854761,51.55741347114638,25.869312345433407,1.0081395529507249,12860.388865617366,-0.9046302981050753,99.97335001898952,NA,2.738511635573211,0.06667159166896462,NA,NA,NA,NA,NA
diabetes,3,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,45.07116234223666,51.49691005533593,25.832619903339623,1.0075718119959431,12851.238404959771,-0.9032751101094258,99.26920630294312,NA,3.188661005595968,0.049176011624489084,NA,NA,NA,NA,NA
diabetes,3,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,45.03567458648406,51.48131827663099,25.81238061704459,1.0086159212052868,12898.717304395528,-0.9103067598776369,99.49683136875726,NA,3.1036436060871737,0.051907046009411456,odd,NA,NA,NA,NA
diabetes,3,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,45.0268436904606,51.47612750657369,25.807619443161293,1.0085218479552502,12896.34855848727,-0.9099559473732468,99.79392315843656,NA,3.200325817721033,0.048818183350628486,odd,NA,NA,NA,NA
diabetes,3,b1,ε-SVR (MSE),SVR-MSE,baseline,39.154571653214845,56.63018815373504,21.0656295654208,0.6102536104247801,4286.1196805248,0.3652234399647688,0.46415888336127786,NA,0.266,7.0665385267680465,NA,NA,NA,NA,NA
diabetes,3,b2,Random Forest,RF,baseline,37.88289385450079,56.594331231832584,20.25195090481143,0.5778289771849208,3909.156426292979,0.4210518945149839,NA,NA,NA,NA,NA,2,NA,NA,NA
diabetes,3,b3,XGBoost,XGB,baseline,38.323842839585886,58.48308522462445,20.333559183703233,0.5806110078544836,3998.2153156898926,0.4078622265482209,NA,NA,NA,NA,NA,NA,101,0.05145188450762583,3
diabetes,3,b4,Linear Regression,LR,baseline,35.11131103494164,52.1756549970533,19.123087051675626,0.5503851177497526,3570.2214686799152,0.4712483385029794,NA,NA,NA,NA,NA,NA,NA,NA,NA
diabetes,3,b5,WLS (1/y²),WLS,baseline,38.31066398599676,43.90316741408348,22.472480945891583,0.7960563284756483,7860.369043073545,-0.16412475471490184,NA,NA,NA,NA,NA,NA,NA,NA,NA
diabetes,3,b6,Log-SVR,Log-SVR,baseline,36.156123551217064,53.992847672716174,19.62046344206597,0.6037869103849316,4635.27432323287,0.31351345528430796,1,0.1,NA,0.224,NA,NA,NA,NA,NA
